CUE,Nombre,Departamento,Provincia,Fecha,Latitud,Longitud,Status,Servicios,
380090000,380090000 - COLEGIO SECUNDARIO N 50,COCHINOCA,Jujuy,24/02/17,-23.53323000,-65.96353700,Completada,Internet Satelital + TV Digital Satelital + EduTac
380094210,380094210 - ESCUELA SECUNDARIA RURAL N 2,SUSQUES,Jujuy,02/03/17,-23.08360800,-66.70129300,Completada,Internet Satelital + TV Digital Satelital + EduTac
380094201,380094201 - ESCUELA SECUNDARIA RURAL N 2,HUMAHUACA,Jujuy,02/03/17,-23.17312000,-65.15854700,Completada,Internet Satelital + TV Digital Satelital + EduTac
380092507,380092507 - ESCUELA RURAL N 1 - QUEBRALENA,COCHINOCA,Jujuy,03/03/17,-23.28580556,-65.77005556,Completada,Internet Satelital + TV Digital Satelital + EduTac
380092501,380092501 - ESCUELA RURAL N 1 - LOBATON,SAN PEDRO,Jujuy,03/03/17,-24.39871000,-64.83396200,Completada,Internet Satelital + TV Digital Satelital + EduTac
540025701,540025701 AULA SAT. Nro. 1: ESC. Nro. 216,SAN JAVIER,Misiones,03/03/17,-27.63335000,-55.12660000,Completada,Internet Satelital + TV Digital Satelital + EduTac
540121500,540121500 ESCUELA DE FRONTERA JORNADA COMPLETA FORTÍN DE MBORORÉ,Iguazú,Misiones,06/03/17,-25.83838333,-54.53463333,Completada,Internet Satelital + TV Digital Satelital + Edu
380051100,380051100 ESCUELA N 325 INDEPENDENCIA,COCHINOCA,Jujuy,08/03/17,-23.20503530,-65.35004060,Completada,Internet Satelital + TV Digital Satelital + EduTac
380026000,380026000 ESCUELA N 154,COCHINOCA,Jujuy,08/03/17,-22.97058000,-65.87645700,Completada,Internet Satelital + TV Digital Satelital + EduTac
380077100,380077100 - COLEGIO DE NIVEL SECUNDARIO N 11,COCHINOCA,Jujuy,08/03/17,-23.19096300,-65.98906900,Completada,Internet Satelital + TV Digital Satelital + EduTac
540160300,540160300 ESCUELA Nro. 95,Guaraní,Misiones,08/03/17,-27.42190000,-54.28052400,Completada,Internet Satelital + TV Digital Satelital + EduTa
860071300,860071300 ESCUELA Nro.  1165,JIMENEZ,Santiago del Estero,08/03/17,-26.81428040,-63.92223669,Completada,Internet Satelital + TV Digital Satelital + EduTac
540011700,540011700 ESC. Nro. 533: BERNARDO DE MONTEAGUDO,GUARANI,Misiones,09/03/17,-27.17324300,-54.27030500,Completada,Internet Satelital + TV Digital Satelital + EduTac
540011601,540011601 AULA SAT. Nro. 01: ESC. Nro. 618,GUARANI,Misiones,10/03/17,-27.26400600,-54.11235290,Completada,Internet Satelital + TV Digital Satelital + EduTac
860070300,860070300 ESCUELA Nro.  320,JIMENEZ,Santiago del Estero,10/03/17,-26.68670000,-64.45268333,Completada,Internet Satelital + TV Digital Satelital + EduTac
860147600,860147600 ESCUELA Nro.  470,JIMENEZ,Santiago del Estero,10/03/17,-28.07953151,-64.04107535,Completada,Internet Satelital + TV Digital Satelital + EduTac
380094208,380094208 - ESCUELA SECUNDARIA RURAL N 2,YAVI,Jujuy,10/03/17,-23.21779000,-65.80674300,Completada,Internet Satelital + TV Digital Satelital + EduTac
540057400,540057400 ESC. Nro. 561: GABRIELA MISTRAL,GUARANI,Misiones,13/03/17,-27.25380000,-54.28666667,Completada,Internet Satelital + TV Digital Satelital + EduTac
540002700,540002700 ESC. Nro. 477: ALTO URUGUAY,GUARANI,Misiones,13/03/17,-27.43348700,-55.57897100,Completada,Internet Satelital + TV Digital Satelital + EduTac
860146903,860146903 AGRUPAMIENTO 86031 ESC. Nro.  280,JIMENEZ,Santiago del Estero,13/03/17,-27.15085000,-64.65185000,Completada,Internet Satelital + TV Digital Satelital + EduTac
860146905,860146905 AGRUPAMIENTO 8631 ESC. Nro.  5,JIMENEZ,Santiago del Estero,13/03/17,-27.05431100,-64.46757600,Completada,Internet Satelital + TV Digital Satelital + EduTac
540011900,540011900 ESC. Nro. 65: BARRANCAS DEL URUGUAY (F.J.C.),GUARANI,Misiones,14/03/17,-27.26518310,-55.49201130,Completada,Internet Satelital + TV Digital Satelital + EduTac
860146904,860146904 AGRUPAMIENTO 86031 ESC. Nro.  1091,JIMENEZ,Santiago del Estero,14/03/17,-27.11221500,-64.37319200,Completada,Internet Satelital + TV Digital Satelital + EduTac
860214504,860214504 AGRUPAMIENTO Nro. 86036 ESC Nro. 621,JIMENEZ,Santiago del Estero,14/03/17,-26.86764000,-64.45946000,Completada,Internet Satelital + TV Digital Satelital + EduTac
